doi;hal;ads_ok;ads_ko;ma_ok;xref_ok;xref_ko;scigraph;elsevier;plos;ma_ko
10.1021/acs.cgd.8b01309;;;;1;;;;;;1
10.1126/science.aar3126;;;;1;;;;;;1
10.1088/2515-7639/aad02a;;;;1;;;;;;1
10.1021/acsmacrolett.8b00484;;;;1;;;;;;1
10.1021/acs.inorgchem.8b01594;;;;1;;;;;;1
10.1002/ceat.201800107;;;;1;;;;;;1
10.1021/acs.inorgchem.8b02616;;;;1;;;;;;1
10.1021/acs.inorgchem.8b02343;;;;1;;;;;;1
10.1039/c8cy00516h;1;;;1;;;;;;
10.1021/acsmacrolett.8b00570;;;;1;;;;;;1
10.1021/acs.jmedchem.8b00884;;;;1;;;;;;1
10.1021/acs.macromol.8b01161;;;;1;;;;;;1
10.1002/anie.201802922;;;;1;;;;;;1
10.1002/prot.25523;;;;1;;;;;;1
10.1002/cphc.201800069;;;;1;;;;;;1
10.1007/978-3-319-99897-8_8;;;;1;;;1;;;1
10.1002/ente.201800264;;;;1;;;;;;1
10.3390/qubs2040020;;;;;;;;;;1
10.1038/s41467-018-06403-x;;;;1;;;1;1;;1
10.1093/nar/gky723;;;;1;;;;;;1
10.1002/anie.201802731;;;;1;;;;;;1
10.1093/nar/gky671;;;;1;;;;;;1
10.1093/nar/gky680;;;;1;;;;;;1
10.1007/s12666-018-1409-6;;;;1;;;1;;;1
10.1038/s41564-018-0260-1;;;;1;;;1;;;1
10.1039/c7sm01332a;;;;1;;;;;;
10.1038/s41586-018-0672-3;;;;1;;;1;;;1
10.1021/acs.chemmater.8b03612;;;;;;;;;;1
10.1063/1.5054068;1;;;1;;;;;;1
10.1021/acs.est.8b03236;;;;1;;;;;;1
10.1371/journal.pone.0204165;;;;1;;;;;1;1
10.1002/cmdc.201800525;;;;1;;;;;;1
10.1038/s41467-018-06451-3;;;;1;;;1;;;1
10.1038/s41467-018-06191-4;;;;1;;;1;;;1
10.1038/s41598-018-32425-y;;;;1;;;1;;;1
10.1038/s41467-018-06192-3;;;;1;;;1;;;1
10.1002/smll.201802003;;;;1;;;;;;1
10.1038/s41467-018-06194-1;;;;1;;;1;;;1
10.15252/embr.201744445;;;;1;;;;;;1
10.1038/s41929-018-0141-2;;;;1;;;1;;;1
10.1002/cmdc.201800438;;;;1;;;;;;1
10.1074/jbc.ra117.001123;;;;1;;;;;;
10.1107/s2052252517017961;;;;1;;;;;;
10.1039/c7cc08645h;;;;1;;;;;;
10.1103/physrevb.98.094525;;;;1;;;;1;;
10.1080/0889311x.2018.1437724;;;;1;;;;;;
10.1134/s1063783418050323;;;;1;;;;;;
10.1021/jacs.7b01773;;;;;;;;;;1
10.1016/j.ifset.2017.11.008;;;;;;;;1;;1
10.1021/acs.chemmater.7b05005;;;;1;;;;;;1
10.1038/s41467-018-02840-w;;;;1;;;1;;;1
10.1016/j.sbi.2018.03.002;;;;1;;;;1;;1
10.1002/pssa.201700040;;;;1;;;;;;1
10.1021/acs.jpclett.8b00094;;;;1;;;;;;1
10.1021/jacs.7b11133;;;;1;;;;;;1
10.4236/jmp.2018.92018;;;;;;;;;;1
10.1021/acs.jpcc.8b00787;;;;1;;;;;;1
10.1016/j.jnucmat.2018.04.046;;;;;;;;1;;1
10.1016/j.actbio.2018.02.016;;;;1;;;;1;;1
10.1021/acs.macromol.8b00101;;;;1;;;;;;1
10.1093/nar/gky290;;;;1;;;;;;1
10.1002/anie.201808370;;;;1;;;;;;1
10.1002/1873-3468.13224;;;;1;;;;;;1
10.1002/2211-5463.12495;;;;1;;;;;;1
10.1002/adsc.201800561;;;;1;;;;;;1
10.1002/anie.201804627;;;;1;;;;;;1
10.1002/prot.25528;;;;1;;;;;;1
10.3390/ma11081415;1;;;1;;;;;;1
10.1038/s41467-018-03146-7;;;;1;;;1;;;1
10.1042/bcj20180402;;;;1;;;;;;1
10.1088/1748-0221/13/04/c04011;;;;;;;;;;1
10.1038/s41467-018-04122-x;;;;1;;;1;;;1
10.1007/s00269-018-0976-8;;;;1;;;1;;;1
10.1038/s41467-017-02578-x;;;;1;;;1;;;1
10.1117/12.2319477;;;;1;;;;;;1
10.1098/rsif.2017.0948;;;;1;;;;;;1
10.1088/1367-2630/aae4a8;;;;1;;;;;;1
10.1038/s41467-018-06966-9;;;;1;;;1;;;1
10.1021/acs.biochem.8b00560;;;;1;;;;;;1
10.1021/acsami.8b13362;;;;1;;;;;;1
10.1140/epjb/e2018-90121-x;;;;1;;;;;;1
10.1021/acs.chemrestox.8b00106;;;;1;;;;;;1
10.3390/polym10111204;;;;1;;;;1;;1
10.1021/acs.langmuir.8b01503;;;;1;;;;;;1
10.1021/acscatal.8b03724;;;;1;;;;;;1
10.1021/acs.est.8b03581;;;;;;;;;;1
10.1016/j.chempr.2018.04.018;;;;1;;;;1;;1
10.1116/1.5041917;1;;;1;;;;;;1
10.1007/978-3-319-94842-3_2;;;;1;;;1;;;1
10.1098/rspb.2018.1792;;;;1;;;;;;1
10.1021/acssuschemeng.8b03489;;;;1;;;;;;1
10.1021/acs.langmuir.8b02451;;;;1;;;;;;1
10.1021/acsmedchemlett.8b00334;;;;1;;;;;;1
10.1021/acs.biochem.8b00918;;;;1;;;;;;1
10.1021/acsami.8b11609;;;;1;;;;;;1
10.1021/jacs.8b07697;;;;1;;;;;;1
10.1021/acs.langmuir.8b02277;;;;1;;;;;;1
10.1038/s41467-018-06963-y;;;;1;;;1;;;1
10.1038/s41598-018-33723-1;;;;1;;;1;;;1
10.1038/s42003-018-0167-7;;;;1;;;1;;;1
10.1038/s41586-018-0621-1;;;;1;;;1;;;1
10.1038/s41590-018-0227-7;;;;1;;;1;;;1
10.21741/9781945291890-8;;;;1;;;;;;1
10.21741/9781945291890-5;;;;1;;;;;;1
10.3390/met8110878;;;;1;;;;;;1
10.21741/9781945291890-46;;;;1;;;;;;1
10.1007/s00339-018-2111-6;;;;1;;;1;;;1
10.21741/9781945291890-4;;;;1;;;;;;1
10.1063/1.5043379;;;;1;;;;;;1
10.3390/s18103544;;;;1;;;;;;1
10.3389/fchem.2018.00526;;;;1;;;;;;1
10.3390/nano8110892;;;;1;;;;;;1
10.1016/j.elspec.2018.10.002;;;;1;;;;1;;1
10.5334/dsj-2018-026;;;;1;;;;;;1
10.1021/acsabm.8b00386;;;;1;;;;;;1
10.1016/j.jcat.2018.10.019;;;;;;;;1;;1
10.1016/j.solidstatesciences.2018.10.005;1;;;1;;;;1;;1
10.1186/s40850-018-0037-2;;;;1;;;;;;1
10.1016/j.ejps.2018.10.007;;;;1;;;;1;;1
10.1007/978-3-030-00368-5_8;;;;1;;;1;;;1
10.1016/j.mtphys.2018.09.002;;;;1;;;;1;;1
10.1016/j.chemgeo.2018.10.022;;;;1;;;;1;;1
10.1021/acsami.8b16040;;;;1;;;;;;1
10.1080/08940886.2018.1528431;;;;1;;;;;;1
10.1016/j.jwpe.2018.10.014;;;;1;;;;1;;1
10.1016/j.matpr.2018.08.154;;;;1;;;;1;;1
10.1016/j.crhy.2018.06.001;;;;1;;;;1;;1
10.1016/j.jmb.2018.09.017;;;;1;;;;1;;1
10.1016/j.jnoncrysol.2018.01.031;;;;1;;;;1;;1
10.1016/j.cossms.2018.06.002;;;;1;;;;1;;1
10.1016/j.physletb.2018.10.006;;;;;;;;1;;1
10.1016/j.physrep.2018.07.005;;;;1;;;;1;;1
10.1016/j.jsb.2018.09.010;1;;;1;;;;1;;1
10.1016/j.jsb.2018.10.002;;;;1;;;;1;;1
10.1039/c8dt00381e;;;;1;;;;;;
10.1128/aac.02531-16;;;;1;;;;;;
10.1039/c7fd00224f;;;;1;;;;;;
10.1515/zkri-2016-1968;;;;;;;;;;1
10.1021/jacs.7b00184;;;;;;;;;;1
10.1021/jacs.7b07401;;;;;;;;;;1
10.3390/magnetochemistry3020022;;;;;;;;;;1
10.1016/j.apcata.2018.01.019;;;;1;;;;1;;1
10.1021/acs.nanolett.7b04816;;;;1;;;;;;1
10.26879/767;;;;;;;;;;1
10.2138/am-2017-6059;;;;1;;;;;;1
10.1016/j.apcata.2018.02.005;;;;1;;;;1;;1
10.3390/molecules22122098;;;;1;;;;1;;1
10.1515/boca-2017-0001;;;;;;;;;;1
10.1116/1.5025240;;;;1;;;;;;1
10.1016/j.celrep.2018.03.108;1;;;1;;;;1;;1
10.1016/j.orgel.2018.03.026;;;;1;;;;1;;1
10.1074/jbc.ra117.001241;;;;1;;;;;;
10.1016/j.ijrobp.2018.03.063;;;;;;;;1;;1
10.1021/acs.jmedchem.7b01745;;;;1;;;;;;1
10.1016/j.jmb.2018.08.017;;;;1;;;;1;;1
10.1016/j.str.2018.07.008;;;;1;;;;1;;1
10.1016/j.jmb.2018.10.015;;;;1;;;;1;;1
10.1016/j.nima.2018.02.098;;;;1;;;;1;;1
10.1016/j.jsb.2018.10.001;;;;1;;;;1;;1
10.1016/j.cossms.2018.09.003;;;;1;;;;1;;1
10.1016/j.radonc.2018.08.016;;;;1;;;;1;;1
10.1016/j.ijhydene.2018.01.201;;;;1;;;;1;;1
10.1016/j.crte.2018.08.006;;;;1;;;;1;;1
10.1016/j.radphyschem.2018.11.021;;;;1;;;;1;;1
10.1016/j.radphyschem.2018.11.033;;;;1;;;;1;;1
10.1038/s41467-018-03964-9;;;;1;;;1;1;;1
10.1002/chem.201802050;;;;1;;;;;;1
10.1209/0295-5075/124/27005;;;;1;;;;;;1
10.2138/am-2018-6405;;;;1;;;;;;1
10.1021/acsaem.8b01183;;;;1;;;;;;1
10.1021/acs.cgd.8b01099;;;;1;;;;1;;1
10.1038/s41467-018-07074-4;;;;1;;;1;;;1
10.2475/04.2018.01;;;;1;;;;;;1
10.1002/smll.201802233;;;;1;;;;;;1
10.1021/acs.inorgchem.8b02657;;;;1;;;;;;1
10.1021/acs.jpclett.8b02916;;;;1;;;;;;1
10.1021/acsaem.8b01269;;;;1;;;;;;1
10.1021/acs.inorgchem.8b02458;;;;1;;;;;;1
10.1021/acsnano.8b05843;;;;1;;;;;;1
10.1021/jacs.8b08071;;;;;;;;;;1
10.1021/acs.langmuir.8b02412;;;;1;;;;;;1
10.1038/s41467-018-07265-z;;;;1;;;1;;;1
10.1038/s41467-018-07392-7;;;;1;;;1;;;1
10.1038/s41467-018-07046-8;;;;1;;;1;;;1
10.1074/jbc.ra118.002154;;;;1;;;;;;
10.1038/s41467-018-07363-y;;;;1;;;1;;;1
10.1021/acs.jmedchem.8b01087;;;;1;;;;;;1
10.1371/journal.pone.0207367;;;;1;;;;;1;1
10.1021/acsmacrolett.8b00754;;;;1;;;;;;1
10.1021/acs.macromol.8b01617;;;;1;;;;;;1
10.1038/s41598-018-34434-3;;;;1;;;1;;;1
10.1002/pssb.201800200;;;;1;;;;1;;1
10.1021/acsnano.8b07807;;;;1;;;;;;1
10.1002/pssb.201800083;;;;1;;;;;;1
10.1021/acs.langmuir.8b03050;;;;1;;;;;;1
10.1021/acs.chemmater.8b03301;;;;1;;;;;;1
10.1021/jacs.8b08895;;;;1;;;;;;1
10.1021/jacs.8b09142;;;;1;;;;;;1
10.1021/acs.analchem.8b02638;;;;;;;;;;1
10.1021/acs.biochem.8b01052;;;;1;;;;1;;1
10.1021/jacs.8b10313;;;;1;;;;;;1
10.1021/acscatal.8b03793;;;;1;;;;;;1
10.1002/ejic.201800946;;;;1;;;;;;1
10.1021/acs.chemmater.8b02757;;;;1;;;;;;1
10.1021/acs.cgd.8b01128;;;;1;;;;;;1
10.1073/pnas.1813378116;;;;1;;;;;;1
10.1093/nar/gky990;;;;1;;;;;;1
10.1038/s41589-018-0077-5;;;;1;;;1;;;1
10.1038/s41586-018-0648-3;;;;1;;;1;;;1
10.1038/s41594-018-0156-z;;;;1;;;1;1;;1
10.1038/s41467-018-07468-4;;;;1;;;1;;;1
10.1002/adfm.201804162;;;;1;;;;;;1
10.1002/anie.201807203;;;;1;;;;;;1
10.1002/anie.201807093;;;;1;;;;;;1
10.1002/anie.201808189;;;;1;;;;;;1
10.1073/pnas.1812605115;;;;1;;;;;;1
10.1073/pnas.1807954115;;;;1;;;;;;1
10.1126/science.aat4708;;;;1;;;;;;1
10.1093/nar/gky924;;;;1;;;;;;1
10.1093/nar/gky896;;;;1;;;;;;1
10.1002/adma.201803433;;;;1;;;;;;1
10.1021/acsmedchemlett.8b00199;;;;1;;;;;;1
10.1021/acs.biomac.8b01209;;;;1;;;;;;1
10.1063/1.5049876;;;;1;;;;;;1
10.1038/s41598-018-35236-3;;;;1;;;1;;;1
10.1038/s41598-018-34525-1;;;;1;;;1;;;1
10.1017/s1431927618014320;;;;;;;;;;1
10.1039/c8cc00507a;;;;1;;;;;;
10.1039/c7sc05312f;;;;1;;;;;;
10.1051/epjconf/201714013006;;;;;;;;;;1
10.1074/jbc.ra118.003518;;;;1;;;;;;
10.3390/condmat2030029;;;;;;;;;;1
10.1021/acs.macromol.7b00118;;;;;;;;;;1
10.1002/anie.201709552;;;;1;;;;;;1
10.1039/c7ee02724a;;;;1;;;;;;
10.1021/acs.inorgchem.7b02839;;;;1;;;;;;1
10.1021/acs.inorgchem.7b03221;;;;1;;;;;;1
10.5194/bg-15-861-2018;;;;1;;;;;;1
10.1016/j.bbamem.2018.03.021;;;;1;;;;1;;1
10.3390/cryst8020079;;;;;;;;;;1
10.1002/cphc.201701156;;;;1;;;;;;1
10.1016/j.ejmp.2018.04.389;;;;1;;;;1;;1
10.1007/978-3-319-74989-1_11;;;;1;;;1;;;1
10.3390/min8090412;;;;;;;;;;1
10.3390/min8090365;;;;;;;;;;1
10.1021/acs.cgd.8b01020;;;;;;;;;;1
10.1002/pssa.201800488;1;;;1;;;;;;1
10.1002/jssc.201800776;;;;1;;;;;;1
10.1111/febs.14676;;;;1;;;;;;1
10.1002/pssb.201800240;1;;;1;;;;;;1
10.1002/ajpa.23719;;;;1;;;;;;1
10.1002/chem.201803833;;;;1;;;;;;1
10.1371/journal.pone.0206589;;;;;;;;;1;1
10.1039/c8ce00259b;;;;1;;;;;;
10.1371/journal.pntd.0006969;;;;1;;;;;1;1
10.3390/cryst8060235;;;;1;;;;;;1
10.1063/1.5055235;;;;1;;;;;;1
10.1111/febs.14655;;;;1;;;;;;1
10.1111/febs.14619;;;;1;;;;;;1
10.1038/s41566-018-0283-4;;;;1;;;1;;;1
10.1111/febs.14643;;;;1;;;;;;1
10.1021/acs.jpcb.8b10268;;;;1;;;;;;1
10.1002/adsc.201800817;;;;1;;;;;;1
10.1021/acs.jpcc.8b09360;;;;1;;;;;;1
10.1038/s41535-018-0139-7;;;;1;;;1;;;1
10.2138/am-2018-6290;;;;1;;;;;;1
10.1002/zaac.201800453;;;;1;;;;;;1
10.1021/acs.inorgchem.8b02493;;;;1;;;;;;1
10.1016/bs.mie.2018.10.003;;;;1;;;;1;;1
10.1038/s41598-018-36195-5;;;;1;;;1;;;1
10.1002/chem.201804865;;;;1;;;;;;1
10.1007/s40830-018-0192-x;;;;1;;;1;;;1
10.1007/s10686-018-9603-4;;;;1;;;1;;;1
10.2138/am-2018-6663;;;;1;;;;;;1
10.1111/febs.14685;;;;1;;;;;;1
10.1515/zkri-2017-2092;;;;;;;;;;1
10.3390/min8120569;;;;;;;;;;1
10.3390/met8110954;;;;;;;;;;1
10.1515/zkri-2017-2143;;;;;;;;;;1
10.1186/s11671-018-2807-8;;;;1;;;;;;1
10.1242/jeb.176024;;;;1;;;;;;1
10.1021/acs.jpcc.8b05897;;;;1;;;;;;1
10.1021/acs.jmedchem.8b01556;;;;1;;;;;;1
10.1021/acs.jpcc.8b09397;1;;;1;;;;;;1
10.1021/acs.jpcc.8b10617;;;;1;;;;;;1
10.1021/acs.jpcc.8b10086;;;;1;;;;;;1
10.1021/acsmedchemlett.8b00364;;;;1;;;;;;1
10.1063/1.5080006;;;;1;;;;;;1
10.1002/cctc.201801809;;;;1;;;;;;1
10.1371/journal.pone.0208850;;;;1;;;;;;1
10.1007/s00710-018-0586-7;;;;1;;;1;;;1
10.1002/smll.201802291;;;;1;;;;;;1
10.1155/2018/4176314;;;;1;;;;;;1
10.1007/s11244-018-1036-9;;;;1;;;1;;;1
10.1021/acs.jpcc.8b01107;;;;1;;;;;;1
10.3390/cryst8060253;;;;;;;;;;1
10.1051/0004-6361/201731664;1;;;1;;;;;;1
10.1021/acsami.8b08612;;;;1;;;;;;1
10.3390/colloids2040074;;;;;;;;;;1
10.1111/jnc.14322;;;;1;;;;;;1
10.1038/s41589-018-0153-x;;;;1;;;1;;;1
10.1111/jnc.14598;;;;1;;;;;;1
10.1111/jnc.14556;;;;1;;;;;;1
10.1002/chem.201801394;1;;;1;;;;;;1
10.1016/j.devcel.2018.11.012;;;;1;;;;1;;1
10.3389/fimmu.2018.00453;;;;1;;;;;;1
10.1038/s41467-018-07140-x;;;;1;;;1;;;1
10.1007/978-3-030-00551-1_2;;;;1;;;1;;;1
10.1007/978-3-319-73148-3_11;;;;1;;;1;;;1
10.1007/978-3-319-99465-9_8;;;;1;;;1;;;1
10.1557/adv.2018.466;;;;1;;;;;;1
10.1007/978-981-13-2941-8_4;;;;1;;;1;;;1
10.3139/105.110351;;;;1;;;;;;1
10.3139/105.110352;1;;;1;;;;;;1
10.1039/9781788010504-00054;;;;;;;;;;1
10.1002/chem.201705439;;;;1;;;;;;1
10.3390/condmat3040047;;;;;;;;;;1
10.1039/c8ce00653a;;;;1;;;;;;
10.1039/c8ta00947c;;;;1;;;;;;
10.1021/acs.est.7b04071;1;;;1;;;;;;1
10.1021/acs.jpclett.7b03125;;;;1;;;;;;1
10.1016/j.jnucmat.2018.01.031;;;;1;;;;1;;1
10.1021/acs.macromol.7b02391;1;;;1;;;;;;1
10.1016/j.actamat.2018.02.036;;;;1;;;;1;;1
10.1002/admi.201600431;;;;1;;;;;;1
10.1016/j.jvolgeores.2017.09.006;1;;;1;;;;1;;1
10.1002/marc.201700504;1;;;1;;;;;;1
10.1016/j.chembiol.2018.03.004;;;;1;;;;1;;1
10.5194/se-9-505-2018;1;;;1;;;;;;1
10.1021/acs.est.8b02697;1;;;;;;;;;1
10.3389/fmicb.2018.01750;;;;1;;;;;;1
10.17537/icmbb18.42;;;;;;;;;;1
10.1093/protein/gzy012;;;;1;;;;;;1
10.3390/ma11020212;;;;1;;;;;;1
10.2340/00015555-2865;;;;;;;;;;1
10.1080/20550324.2018.1534792;;;;1;;;;;;1
10.1021/acs.biomac.8b00391;;;;1;;;;;;1
10.3390/ma11050831;;;;1;;;;;;1
10.1021/acs.bioconjchem.8b00286;;;;1;;;;;;1
10.1080/20550324.2018.1529713;;;;1;;;;;;1
10.3390/gels4010009;;;;1;;;;;;1
10.1124/mol.118.113670;;;;1;;;;;;1
10.1007/s12551-018-0464-x;;;;1;;;1;;;1
10.3389/fmolb.2018.00060;;;;1;;;;;;1
10.1111/mmi.14075;;;;1;;;;;;1
10.3390/condmat3040045;;;;;;;;;;1
10.3390/condmat3040029;;;;;;;;;;1
10.1021/acs.est.8b01255;;;;1;;;;;;1
10.1080/00958972.2018.1433827;;;;1;;;;;;1
10.1021/acs.est.8b02667;;;;1;;;;;;1
10.1007/s10953-018-0730-3;;;;1;;;1;;;1
10.3390/cryst8110434;;;;1;;;;;;1
10.3390/antiox7120171;;;;1;;;;;;1
10.15406/japlr.2018.07.00221;;;;;;;;;;1
10.1038/s41557-018-0018-7;;;;1;;;1;;;1
10.3390/antiox7100142;;;;1;;;;;;1
10.1021/acssuschemeng.8b02636;;;;1;;;;;;1
10.1021/acschembio.8b00377;;;;1;;;;1;;1
10.1002/chem.201801520;;;;1;;;;;;1
10.4131/jshpreview.28.72;;;;1;;;;;;1
10.1089/ten.tea.2017.0326;;;;1;;;;;;1
10.1002/pssa.201800600;;;;1;;;;;;1
10.2174/1875692115666170612104439;;;;1;;;;;;1
10.3390/qubs2010004;;;;;;;;;;1
10.1007/978-1-4939-8552-4_3;;;;1;;;1;;;1
10.3390/qubs2020013;;;;;;;;;;1
10.1520/mpc20170065;;;;1;;;;;;1
10.1021/acsinfecdis.8b00010;;;;1;;;;;;1
10.1002/advs.201701000;;;;1;;;;;;1
10.1098/rsos.180937;;;;1;;;;;;1
10.1017/s0885715617001166;;;;;;;;;;1
10.3390/min8110535;;;;;;;;;;1
10.1093/nsr/nwy032;;;;1;;;;;;1
10.1107/s2052252518012459;;;;1;;;;;;1
10.3389/fpls.2018.01737;;;;1;;;;;;1
10.1103/physrevlett.120.128104;1;;;1;;;;;;
10.1111/jmi.12669;1;;;1;;;;;;1
10.1093/nar/gky624;;;;1;;;;;;1
10.1002/cmdc.201800364;;;;1;;;;;;1
10.1107/s2052252518001021;;;;1;;;;;;1
10.1039/c8tc02888e;;;;1;;;;;;1
10.1002/adfm.201801596;;;;1;;;;;;1
10.1128/jvi.01203-17;1;;;1;;;;;;1
10.3390/antib7030026;;;;1;;;;;;1
10.1117/1.jmm.17.4.041005;;;;1;;;;;;1
10.1029/2018jb015835;;;;1;;;;;;1
10.1039/c7cp04835a;;;;1;;;;;;1
10.1111/are.13638;;;;1;;;;;;1
10.3390/cryst8020081;;;;;;;;;;1
10.1093/nar/gky622;;;;1;;;;;;1
10.3390/polym10111202;;;;1;;;;;;1
10.1111/arcm.12351;;;;1;;;;;;1
10.1074/jbc.m117.809798;1;;;1;;;;;;
10.1117/1.oe.57.5.054117;;;;1;;;;;;1
10.3390/molecules23030634;1;;;1;;;;;;1
10.3390/min8080311;;;;;;;;;;1
10.1134/s1063776118040131;;;;1;;;;;;1
10.3390/ijms19041184;;;;1;;;;;;1
10.26508/lsa.201800238;;;;1;;;;1;;1
10.1134/s0021364018180066;;;;;;;;;;1
10.1002/pro.3388;;;;1;;;;;;1
10.26508/lsa.201800259;;;;1;;;;;;1
10.1021/acs.bioconjchem.8b00194;;;;1;;;;;;1
10.1134/s1063774518020256;;;;1;;;;;;1
10.4155/fmc-2018-0039;;;;1;;;;1;;1
10.1002/advs.201700850;;;;1;;;;;;1
10.3390/catal8010008;;;;;;;;;;1
10.1107/97809553602060000944;;;;1;;;;;;1
10.1007/978-3-030-01168-0_63;;;;1;;;1;;;1
10.1007/978-3-319-65463-8_8;1;;;1;;;1;;;1
10.1107/s2052520618002962;;;;1;;;;;;
10.1149/08605.0039ecst;;;;;;;;;;1
10.1107/s2053230x18010415;;;;1;;;;;;
10.1149/08512.0031ecst;;;;;;;;;;1
10.1007/978-3-658-24531-3_8;;;;1;;;1;;;1
10.1103/physrevb.97.064104;;;;1;;;;;;
10.1364/ao.57.005004;;;;1;;;;;;
10.1039/c7cp06326a;;;;1;;;;;;
10.1117/12.2274236;1;;;;;;;;;1
10.3390/cryst7100285;1;;;;;;;;;1
10.1016/j.ultramic.2017.10.001;;;;1;;;;1;;1
10.1021/jacs.7b10501;1;;;1;;;;;;1
10.1021/acs.jmedchem.7b01086;1;;;1;;;;;;1
10.1016/j.jmb.2017.10.002;;;;1;;;;1;;1
10.1021/acs.jpcc.8b01827;1;;;1;;;;;;1
10.1186/s13068-018-1213-x;1;;;1;;;;;;1
10.1126/sciadv.aat7778;1;;;1;;;;;;1
10.3390/qubs2040024;1;;;;;;;;;1
10.3390/qubs2040027;1;;;;;;;;;1
10.1051/epjconf/201818803001;;;;1;;;;;;1
10.1007/978-981-13-1002-7_37;;;;1;;;1;;;1
10.1007/978-981-13-1002-7_36;;;;1;;;1;;;1
10.1002/chem.201801170;;;;1;;;;;;1
10.1111/febs.14333;;;;1;;;;;;1
10.1063/1.5049944;;;;1;;;;;;1
10.1259/bjr.20170628;;;;1;;;;;;1
10.1016/j.crhy.2018.07.002;;;;1;;;;1;;1
10.1016/j.crhy.2018.09.001;;;;1;;;;1;;1
10.1177/1559325817750068;;;;1;;;;;;1
10.1080/00150193.2018.1470826;;;;1;;;;;;1
10.1088/1742-6596/941/1/012072;;;;;;;;;;1
10.1021/acs.jafc.7b04612;;;;;;;;;;1
10.1016/j.mtphys.2018.11.009;;;;1;;;;1;;1
10.1093/nar/gky205;;;;1;;;;;;1
10.1088/1367-2630/aad01d;1;;;1;;;;;;1
10.1134/s1063778818110030;;;;1;;;;;;1
10.1088/1748-0221/13/04/c04022;;;;;;;;;;1
10.3390/ma11102018;;;;1;;;;;;1
10.1107/s1600577518003624;;;;1;;;;;;1
10.1007/s10854-018-8919-1;;;;1;;;1;;;1
10.1127/ejm/2017/0029-2692;;;;1;;;;;;1
10.1134/s1027451018050221;;;;1;;;;;;1
10.1557/adv.2018.470;;;;;;;;;;1
10.1038/s41598-018-27636-2;;;;1;;;1;;;1
10.1038/s41598-018-31997-z;;;;1;;;1;;;1
10.1016/j.prostr.2018.12.367;;;;1;;;;1;;1
10.1088/1748-0221/13/04/c04017;;;;;;;;;;1
10.1016/j.molcel.2018.08.004;;;;1;;;;1;;1
10.1002/pssb.201800089;;;;1;;;;;;1
10.3390/ma11101795;;;;1;;;;;;1
10.3389/fphys.2018.00181;;;;1;;;;;;1
10.1104/pp.18.00759;;;;1;;;;;;1
10.1002/aenm.201702588;;;;1;;;;;;1
10.1002/adfm.201805028;;;;1;;;;;;1
10.2138/am-2018-6554;;;;1;;;;;;1
10.1180/minmag.2017.081.057;;;;1;;;;;;1
10.1016/j.jcat.2018.04.009;;;;1;;;;1;;1
10.1007/978-3-662-56322-9_11;;;;1;;;1;;;1
10.1098/rsob.180108;;;;1;;;;;;1
10.1002/anie.201713189;;;;1;;;;;;1
10.1038/s41467-017-02443-x;;;;1;;;1;;;1
10.1103/physrevaccelbeams.21.022401;;;;;;;;;;1
10.1103/physrevb.97.241108;;;;;;;;;;1
10.1088/1748-0221/13/04/c04004;;;;;;;;;;1
10.1103/physrevb.97.085111;;;;;;;;;;1
10.1103/physrevb.97.020503;;;;;;;;;;1
10.1103/physrevapplied.9.044044;;;;;;;;;;1
10.1103/physrevc.97.055212;;;;;;;;;;1
10.1088/1748-0221/13/01/c01027;;;;;;;;;;1
10.1016/b978-0-12-811301-1.00010-1;;;;;;;;1;;1
10.1103/physrevaccelbeams.21.050701;;;;;;;;;;1
10.1103/physrevb.98.014410;;;;;;;;;;1
10.1017/s1431927618014952;;;;;;;;;;1
10.1103/physrevb.97.144102;;;;;;;;;;1
10.1103/physrevb.97.184429;;;;;;;;;;1
10.1107/s1600577518008500;;;;;;;;;;1
10.1103/physrevb.97.094303;;;;;;;;;;1
10.1038/nchembio.2217;;;;;;;1;;;1
10.1103/physrevmaterials.2.066001;;;;;;;;;;1
10.1103/physrevaccelbeams.21.061005;;;;;;;;;;1
10.1103/physrevmaterials.1.023001;;;;;;;;;;1
10.1088/1748-0221/13/06/c06003;;;;;;;;;;1
10.1103/physrevb.97.155429;;;;;;;;;;1
10.1103/physrevb.97.104403;;;;;;;;;;1
10.1103/physrevb.97.064106;;;;;;;;;;1
10.1103/physrevb.98.094406;;;;;;;;;;1
10.1103/physrevb.97.134430;;;;;;;;;;1
10.17756/nwj.2017-s1-002;;;;;;;;;;1
10.1017/s0885715617001191;;;;;;;;;;1
10.1103/physrevb.97.115158;;;;;;;;;;1
10.1016/b978-0-12-409547-2.13740-0;;;;;;;;1;;1
10.1103/physrevb.97.144411;;;;;;;;;;1
10.1103/physrevb.97.214512;;;;;;;;;;1
10.1088/1748-0221/12/10/c10011;;;;;;;;;;1
10.1103/physrevb.97.094115;1;;;;;;;;;1
10.1103/physrevb.97.064421;;;;;;;;;;1
10.1103/physrevmaterials.2.014801;;;;;;;;;;1
10.1103/physrevlett.120.135504;;;;;;;;;;1
10.1088/1748-0221/13/01/c01045;;;;;;;;;;1
10.1103/physrevb.98.125138;;;;;;;;;;1
10.1103/physrevb.98.024101;;;;;;;;;;1
10.1039/c8tc00626a;1;;;1;;;;;;
10.1107/s2059798318002267;;;;;;;;;;1
10.1103/physrevmaterials.2.014604;;;;;;;;;;1
